family,n_clusters,n_features,n_samples,clusterer,reducer,reduction_level,condition,ari,replicates,unit
rsg,10,200,1000,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.69829566316722713,10,rsg|10|200|1000
rsg,50,10,250,AHC,Isomap,25_percent,Isomap__25_percent,0.39693576332029828,9,rsg|50|10|250
rsg,50,10,250,AHC,Isomap,50_percent,Isomap__50_percent,0.53737684462716451,9,rsg|50|10|250
rsg,50,10,250,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.6140337322091316,9,rsg|50|10|250
rsg,50,10,250,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.28430216153642734,9,rsg|50|10|250
rsg,50,10,250,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.48264763910753927,9,rsg|50|10|250
rsg,50,10,250,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.65414663239902837,9,rsg|50|10|250
rsg,50,10,250,AHC,MDS,25_percent,MDS__25_percent,0.31919391472250147,9,rsg|50|10|250
rsg,50,10,250,AHC,MDS,50_percent,MDS__50_percent,0.49536615535041317,9,rsg|50|10|250
rsg,50,10,250,AHC,MDS,k_minus_1,MDS__k_minus_1,0.65584500179516347,9,rsg|50|10|250
rsg,50,10,250,AHC,None,original,None__original,0.68035906701909954,9,rsg|50|10|250
rsg,50,10,250,AHC,PCA,25_percent,PCA__25_percent,0.24982354474543106,9,rsg|50|10|250
rsg,50,10,250,AHC,PCA,50_percent,PCA__50_percent,0.44997539777561091,9,rsg|50|10|250
rsg,50,10,250,AHC,PCA,k_minus_1,PCA__k_minus_1,0.65496307513547392,9,rsg|50|10|250
rsg,50,10,250,AHC,VAE,25_percent,VAE__25_percent,0.26029223466777462,9,rsg|50|10|250
rsg,50,10,250,AHC,VAE,50_percent,VAE__50_percent,0.35040937822916696,9,rsg|50|10|250
rsg,50,10,250,AHC,VAE,k_minus_1,VAE__k_minus_1,0.38796434321503676,9,rsg|50|10|250
rsg,50,10,250,GMM,Isomap,25_percent,Isomap__25_percent,0.38160320497072808,9,rsg|50|10|250
rsg,50,10,250,GMM,Isomap,50_percent,Isomap__50_percent,0.51206668025441004,9,rsg|50|10|250
rsg,50,10,250,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.59962229648127774,9,rsg|50|10|250
rsg,50,10,250,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.28881341808107064,9,rsg|50|10|250
rsg,50,10,250,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.43951292161192484,9,rsg|50|10|250
rsg,50,10,250,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.61041294400852408,9,rsg|50|10|250
rsg,50,10,250,GMM,MDS,25_percent,MDS__25_percent,0.30741106720249106,9,rsg|50|10|250
rsg,50,10,250,GMM,MDS,50_percent,MDS__50_percent,0.4480317593328611,9,rsg|50|10|250
rsg,50,10,250,GMM,MDS,k_minus_1,MDS__k_minus_1,0.59256493671731691,9,rsg|50|10|250
rsg,50,10,250,GMM,None,original,None__original,0.59106617332208655,9,rsg|50|10|250
rsg,50,10,250,GMM,PCA,25_percent,PCA__25_percent,0.24610972070331696,9,rsg|50|10|250
rsg,50,10,250,GMM,PCA,50_percent,PCA__50_percent,0.40009040372029048,9,rsg|50|10|250
rsg,50,10,250,GMM,PCA,k_minus_1,PCA__k_minus_1,0.59800943448315891,9,rsg|50|10|250
rsg,50,10,250,GMM,VAE,25_percent,VAE__25_percent,0.25130727204269887,9,rsg|50|10|250
rsg,50,10,250,GMM,VAE,50_percent,VAE__50_percent,0.34372273130259934,9,rsg|50|10|250
rsg,50,10,250,GMM,VAE,k_minus_1,VAE__k_minus_1,0.42825888849971622,9,rsg|50|10|250
rsg,50,10,250,KMeans,Isomap,25_percent,Isomap__25_percent,0.38931651210184881,9,rsg|50|10|250
rsg,50,10,250,KMeans,Isomap,50_percent,Isomap__50_percent,0.53527822361813315,9,rsg|50|10|250
rsg,50,10,250,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.59870944656285285,9,rsg|50|10|250
rsg,50,10,250,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.29473877661807868,9,rsg|50|10|250
rsg,50,10,250,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.45050861543307985,9,rsg|50|10|250
rsg,50,10,250,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.63132254407001653,9,rsg|50|10|250
rsg,50,10,250,KMeans,MDS,25_percent,MDS__25_percent,0.31743695313342296,9,rsg|50|10|250
rsg,50,10,250,KMeans,MDS,50_percent,MDS__50_percent,0.48016542519514549,9,rsg|50|10|250
rsg,50,10,250,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.63258339258935004,9,rsg|50|10|250
rsg,50,10,250,KMeans,None,original,None__original,0.66577329053502965,9,rsg|50|10|250
rsg,50,10,250,KMeans,PCA,25_percent,PCA__25_percent,0.25223121335355486,9,rsg|50|10|250
rsg,50,10,250,KMeans,PCA,50_percent,PCA__50_percent,0.43578142961733629,9,rsg|50|10|250
rsg,50,10,250,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.63315383927744995,9,rsg|50|10|250
rsg,50,10,250,KMeans,VAE,25_percent,VAE__25_percent,0.2651948872054351,9,rsg|50|10|250
rsg,50,10,250,KMeans,VAE,50_percent,VAE__50_percent,0.35020899563610303,9,rsg|50|10|250
rsg,50,10,250,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.38427887686302409,9,rsg|50|10|250
rsg,50,10,250,OPTICS,Isomap,25_percent,Isomap__25_percent,0.082368284065543043,9,rsg|50|10|250
rsg,50,10,250,OPTICS,Isomap,50_percent,Isomap__50_percent,0.077618313015361512,9,rsg|50|10|250
rsg,50,10,250,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.060015136264703978,9,rsg|50|10|250
rsg,50,10,250,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0.043119130349114958,9,rsg|50|10|250
rsg,50,10,250,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0.038092546380321321,9,rsg|50|10|250
rsg,50,10,250,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.038003786410458956,9,rsg|50|10|250
rsg,50,10,250,OPTICS,MDS,25_percent,MDS__25_percent,0.028354836705567869,9,rsg|50|10|250
rsg,50,10,250,OPTICS,MDS,50_percent,MDS__50_percent,0.0096037790486763336,9,rsg|50|10|250
rsg,50,10,250,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0.010380797754303868,9,rsg|50|10|250
rsg,50,10,250,OPTICS,None,original,None__original,0.0070455206762638674,9,rsg|50|10|250
rsg,50,10,250,OPTICS,PCA,25_percent,PCA__25_percent,0.031331463175470392,9,rsg|50|10|250
rsg,50,10,250,OPTICS,PCA,50_percent,PCA__50_percent,0.013503208246666867,9,rsg|50|10|250
rsg,50,10,250,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.0034871139267102116,9,rsg|50|10|250
rsg,50,10,250,OPTICS,VAE,25_percent,VAE__25_percent,0.045318107734874949,9,rsg|50|10|250
rsg,50,10,250,OPTICS,VAE,50_percent,VAE__50_percent,0.040226298941530972,9,rsg|50|10|250
rsg,50,10,250,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.0264681689501234,9,rsg|50|10|250
rsg,50,10,2500,AHC,Isomap,25_percent,Isomap__25_percent,0.45664838026895926,10,rsg|50|10|2500
rsg,50,10,2500,AHC,Isomap,50_percent,Isomap__50_percent,0.65119486415748717,10,rsg|50|10|2500
rsg,50,10,2500,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.79489107369167211,10,rsg|50|10|2500
rsg,50,10,2500,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.18839436838726956,10,rsg|50|10|2500
rsg,50,10,2500,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.33580309942012732,10,rsg|50|10|2500
rsg,50,10,2500,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.5338985003956187,10,rsg|50|10|2500
rsg,50,10,2500,AHC,MDS,25_percent,MDS__25_percent,0.19968085176079448,10,rsg|50|10|2500
rsg,50,10,2500,AHC,MDS,50_percent,MDS__50_percent,0.34604756729877673,10,rsg|50|10|2500
rsg,50,10,2500,AHC,MDS,k_minus_1,MDS__k_minus_1,0.55103487385039884,10,rsg|50|10|2500
rsg,50,10,2500,AHC,None,original,None__original,0.59477430193531822,10,rsg|50|10|2500
rsg,50,10,2500,AHC,PCA,25_percent,PCA__25_percent,0.1810634278006962,10,rsg|50|10|2500
rsg,50,10,2500,AHC,PCA,50_percent,PCA__50_percent,0.32774199791001635,10,rsg|50|10|2500
rsg,50,10,2500,AHC,PCA,k_minus_1,PCA__k_minus_1,0.54674117332464567,10,rsg|50|10|2500
rsg,50,10,2500,AHC,VAE,25_percent,VAE__25_percent,0.20617930553881442,10,rsg|50|10|2500
rsg,50,10,2500,AHC,VAE,50_percent,VAE__50_percent,0.30620912580525006,10,rsg|50|10|2500
rsg,50,10,2500,AHC,VAE,k_minus_1,VAE__k_minus_1,0.27704968744625946,10,rsg|50|10|2500
rsg,50,10,2500,GMM,Isomap,25_percent,Isomap__25_percent,0.44825734058250022,10,rsg|50|10|2500
rsg,50,10,2500,GMM,Isomap,50_percent,Isomap__50_percent,0.68242422051930141,10,rsg|50|10|2500
rsg,50,10,2500,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.78448901602623988,10,rsg|50|10|2500
rsg,50,10,2500,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.18879857470764577,10,rsg|50|10|2500
rsg,50,10,2500,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.36075956018752486,10,rsg|50|10|2500
rsg,50,10,2500,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.93142098488119718,10,rsg|50|10|2500
rsg,50,10,2500,GMM,MDS,25_percent,MDS__25_percent,0.20269389610985766,10,rsg|50|10|2500
rsg,50,10,2500,GMM,MDS,50_percent,MDS__50_percent,0.60018874349915219,10,rsg|50|10|2500
rsg,50,10,2500,GMM,MDS,k_minus_1,MDS__k_minus_1,0.94984055698918968,10,rsg|50|10|2500
rsg,50,10,2500,GMM,None,original,None__original,0.96209101758954085,10,rsg|50|10|2500
rsg,50,10,2500,GMM,PCA,25_percent,PCA__25_percent,0.17297014681230546,10,rsg|50|10|2500
rsg,50,10,2500,GMM,PCA,50_percent,PCA__50_percent,0.90882527792497214,10,rsg|50|10|2500
rsg,50,10,2500,GMM,PCA,k_minus_1,PCA__k_minus_1,0.96553881503929939,10,rsg|50|10|2500
rsg,50,10,2500,GMM,VAE,25_percent,VAE__25_percent,0.20032424120248407,10,rsg|50|10|2500
rsg,50,10,2500,GMM,VAE,50_percent,VAE__50_percent,0.45556298315245491,10,rsg|50|10|2500
rsg,50,10,2500,GMM,VAE,k_minus_1,VAE__k_minus_1,0.2692601603347114,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,Isomap,25_percent,Isomap__25_percent,0.46094393800892453,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,Isomap,50_percent,Isomap__50_percent,0.65672807624699381,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.77063385385235994,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.19015843344030059,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.33945903838182589,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.49259516966631811,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,MDS,25_percent,MDS__25_percent,0.20329313977188387,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,MDS,50_percent,MDS__50_percent,0.34158960205526812,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.51466030446031952,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,None,original,None__original,0.53457765018312275,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,PCA,25_percent,PCA__25_percent,0.18039570382021147,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,PCA,50_percent,PCA__50_percent,0.31594752130642206,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.50936227788113075,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,VAE,25_percent,VAE__25_percent,0.21188813639155718,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,VAE,50_percent,VAE__50_percent,0.29889575945064656,10,rsg|50|10|2500
rsg,50,10,2500,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.27991101459032641,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,Isomap,25_percent,Isomap__25_percent,0.010657411178630689,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,Isomap,50_percent,Isomap__50_percent,0.023273087692032991,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.035385054467849751,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,MDS,25_percent,MDS__25_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,MDS,50_percent,MDS__50_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,None,original,None__original,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,PCA,25_percent,PCA__25_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,PCA,50_percent,PCA__50_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,VAE,25_percent,VAE__25_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,VAE,50_percent,VAE__50_percent,0,10,rsg|50|10|2500
rsg,50,10,2500,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0,10,rsg|50|10|2500
rsg,50,10,5000,AHC,Isomap,25_percent,Isomap__25_percent,0.54469902087422217,10,rsg|50|10|5000
rsg,50,10,5000,AHC,Isomap,50_percent,Isomap__50_percent,0.75876808235212723,10,rsg|50|10|5000
rsg,50,10,5000,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.86403262243839263,10,rsg|50|10|5000
rsg,50,10,5000,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.18756726379977007,10,rsg|50|10|5000
rsg,50,10,5000,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.34050599757141181,10,rsg|50|10|5000
rsg,50,10,5000,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.54429308129434495,10,rsg|50|10|5000
rsg,50,10,5000,AHC,MDS,25_percent,MDS__25_percent,0.18909690296883089,10,rsg|50|10|5000
rsg,50,10,5000,AHC,MDS,50_percent,MDS__50_percent,0.36652259338859366,10,rsg|50|10|5000
rsg,50,10,5000,AHC,MDS,k_minus_1,MDS__k_minus_1,0.57788917018548414,10,rsg|50|10|5000
rsg,50,10,5000,AHC,None,original,None__original,0.60427605963532238,10,rsg|50|10|5000
rsg,50,10,5000,AHC,PCA,25_percent,PCA__25_percent,0.1814684285828197,10,rsg|50|10|5000
rsg,50,10,5000,AHC,PCA,50_percent,PCA__50_percent,0.33330938386340209,10,rsg|50|10|5000
rsg,50,10,5000,AHC,PCA,k_minus_1,PCA__k_minus_1,0.56518025289416074,10,rsg|50|10|5000
rsg,50,10,5000,AHC,VAE,25_percent,VAE__25_percent,0.2176747550908314,10,rsg|50|10|5000
rsg,50,10,5000,AHC,VAE,50_percent,VAE__50_percent,0.30308072412152415,10,rsg|50|10|5000
rsg,50,10,5000,AHC,VAE,k_minus_1,VAE__k_minus_1,0.29796313814360997,10,rsg|50|10|5000
rsg,50,10,5000,GMM,Isomap,25_percent,Isomap__25_percent,0.56802169381606882,10,rsg|50|10|5000
rsg,50,10,5000,GMM,Isomap,50_percent,Isomap__50_percent,0.77545387764623608,10,rsg|50|10|5000
rsg,50,10,5000,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.85353788229020611,10,rsg|50|10|5000
rsg,50,10,5000,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.19383041815471105,10,rsg|50|10|5000
rsg,50,10,5000,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.55470877299677079,10,rsg|50|10|5000
rsg,50,10,5000,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.96559049800925811,10,rsg|50|10|5000
rsg,50,10,5000,GMM,MDS,25_percent,MDS__25_percent,0.19920199098368985,10,rsg|50|10|5000
rsg,50,10,5000,GMM,MDS,50_percent,MDS__50_percent,0.65441345974890752,10,rsg|50|10|5000
rsg,50,10,5000,GMM,MDS,k_minus_1,MDS__k_minus_1,0.96578734891964702,10,rsg|50|10|5000
rsg,50,10,5000,GMM,None,original,None__original,0.97253248161899963,10,rsg|50|10|5000
rsg,50,10,5000,GMM,PCA,25_percent,PCA__25_percent,0.17679107204388736,10,rsg|50|10|5000
rsg,50,10,5000,GMM,PCA,50_percent,PCA__50_percent,0.97637490264390758,10,rsg|50|10|5000
rsg,50,10,5000,GMM,PCA,k_minus_1,PCA__k_minus_1,0.97005220556638672,10,rsg|50|10|5000
rsg,50,10,5000,GMM,VAE,25_percent,VAE__25_percent,0.21015968446505756,10,rsg|50|10|5000
rsg,50,10,5000,GMM,VAE,50_percent,VAE__50_percent,0.57832808757078591,10,rsg|50|10|5000
rsg,50,10,5000,GMM,VAE,k_minus_1,VAE__k_minus_1,0.3776564295794268,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,Isomap,25_percent,Isomap__25_percent,0.55030328822543206,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,Isomap,50_percent,Isomap__50_percent,0.75230623149526865,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.8455879240183416,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.19495748896855689,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.33743969247483896,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.49323274217172913,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,MDS,25_percent,MDS__25_percent,0.20019255528208327,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,MDS,50_percent,MDS__50_percent,0.34401164143279256,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.50160768697797553,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,None,original,None__original,0.52853145067337493,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,PCA,25_percent,PCA__25_percent,0.18711115544257279,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,PCA,50_percent,PCA__50_percent,0.3191366143542459,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.49811869534451469,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,VAE,25_percent,VAE__25_percent,0.22395736373912967,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,VAE,50_percent,VAE__50_percent,0.29602846273591865,10,rsg|50|10|5000
rsg,50,10,5000,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.29214608215838378,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,Isomap,25_percent,Isomap__25_percent,0.01171727152170648,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,Isomap,50_percent,Isomap__50_percent,0.044684261931061481,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.037518716446484759,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,MDS,25_percent,MDS__25_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,MDS,50_percent,MDS__50_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,None,original,None__original,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,PCA,25_percent,PCA__25_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,PCA,50_percent,PCA__50_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,VAE,25_percent,VAE__25_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,VAE,50_percent,VAE__50_percent,0,10,rsg|50|10|5000
rsg,50,10,5000,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0,10,rsg|50|10|5000
rsg,50,50,250,AHC,Isomap,25_percent,Isomap__25_percent,0.63242137571521728,10,rsg|50|50|250
rsg,50,50,250,AHC,Isomap,50_percent,Isomap__50_percent,0.73068587641336769,10,rsg|50|50|250
rsg,50,50,250,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.74273850880944026,10,rsg|50|50|250
rsg,50,50,250,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.50496606158317969,10,rsg|50|50|250
rsg,50,50,250,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.62747645511515748,10,rsg|50|50|250
rsg,50,50,250,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.68425955248071302,10,rsg|50|50|250
rsg,50,50,250,AHC,MDS,25_percent,MDS__25_percent,0.68492702521926696,10,rsg|50|50|250
rsg,50,50,250,AHC,MDS,50_percent,MDS__50_percent,0.75968761908672966,10,rsg|50|50|250
rsg,50,50,250,AHC,MDS,k_minus_1,MDS__k_minus_1,0.79888197663470328,10,rsg|50|50|250
rsg,50,50,250,AHC,None,original,None__original,0.79661787985494181,10,rsg|50|50|250
rsg,50,50,250,AHC,PCA,25_percent,PCA__25_percent,0.6287251882902074,10,rsg|50|50|250
rsg,50,50,250,AHC,PCA,50_percent,PCA__50_percent,0.73127288495287845,10,rsg|50|50|250
rsg,50,50,250,AHC,PCA,k_minus_1,PCA__k_minus_1,0.79888197663470328,10,rsg|50|50|250
rsg,50,50,250,AHC,VAE,25_percent,VAE__25_percent,0.34793868227529295,10,rsg|50|50|250
rsg,50,50,250,AHC,VAE,50_percent,VAE__50_percent,0.33053504593188199,10,rsg|50|50|250
rsg,50,50,250,AHC,VAE,k_minus_1,VAE__k_minus_1,0.40147744898821836,10,rsg|50|50|250
rsg,50,50,250,GMM,Isomap,25_percent,Isomap__25_percent,0.58990029710580927,10,rsg|50|50|250
rsg,50,50,250,GMM,Isomap,50_percent,Isomap__50_percent,0.55918011516570032,10,rsg|50|50|250
rsg,50,50,250,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.50707988035744223,10,rsg|50|50|250
rsg,50,50,250,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.43295959996625105,10,rsg|50|50|250
rsg,50,50,250,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.53923367634235975,10,rsg|50|50|250
rsg,50,50,250,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.54452537191947559,10,rsg|50|50|250
rsg,50,50,250,GMM,MDS,25_percent,MDS__25_percent,0.59476302838913697,10,rsg|50|50|250
rsg,50,50,250,GMM,MDS,50_percent,MDS__50_percent,0.53565774010252876,10,rsg|50|50|250
rsg,50,50,250,GMM,MDS,k_minus_1,MDS__k_minus_1,0.56356259014688337,10,rsg|50|50|250
rsg,50,50,250,GMM,None,original,None__original,0.5808563363612278,10,rsg|50|50|250
rsg,50,50,250,GMM,PCA,25_percent,PCA__25_percent,0.51313421596646758,10,rsg|50|50|250
rsg,50,50,250,GMM,PCA,50_percent,PCA__50_percent,0.53855983772706206,10,rsg|50|50|250
rsg,50,50,250,GMM,PCA,k_minus_1,PCA__k_minus_1,0.55688489261575291,10,rsg|50|50|250
rsg,50,50,250,GMM,VAE,25_percent,VAE__25_percent,0.34622148213325854,10,rsg|50|50|250
rsg,50,50,250,GMM,VAE,50_percent,VAE__50_percent,0.32193259056352086,10,rsg|50|50|250
rsg,50,50,250,GMM,VAE,k_minus_1,VAE__k_minus_1,0.39474003901881666,10,rsg|50|50|250
rsg,50,50,250,KMeans,Isomap,25_percent,Isomap__25_percent,0.602309411101144,10,rsg|50|50|250
rsg,50,50,250,KMeans,Isomap,50_percent,Isomap__50_percent,0.64418790992050456,10,rsg|50|50|250
rsg,50,50,250,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.59463410787721693,10,rsg|50|50|250
rsg,50,50,250,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.55101242384123084,10,rsg|50|50|250
rsg,50,50,250,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.65693562271844264,10,rsg|50|50|250
rsg,50,50,250,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.69413789352001987,10,rsg|50|50|250
rsg,50,50,250,KMeans,MDS,25_percent,MDS__25_percent,0.6544352688383247,10,rsg|50|50|250
rsg,50,50,250,KMeans,MDS,50_percent,MDS__50_percent,0.71162223736684338,10,rsg|50|50|250
rsg,50,50,250,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.69701180185455747,10,rsg|50|50|250
rsg,50,50,250,KMeans,None,original,None__original,0.7197413850763883,10,rsg|50|50|250
rsg,50,50,250,KMeans,PCA,25_percent,PCA__25_percent,0.57504841171022891,10,rsg|50|50|250
rsg,50,50,250,KMeans,PCA,50_percent,PCA__50_percent,0.70505281433877232,10,rsg|50|50|250
rsg,50,50,250,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.72135120129592434,10,rsg|50|50|250
rsg,50,50,250,KMeans,VAE,25_percent,VAE__25_percent,0.32545353554473239,10,rsg|50|50|250
rsg,50,50,250,KMeans,VAE,50_percent,VAE__50_percent,0.30574514965500688,10,rsg|50|50|250
rsg,50,50,250,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.38669854471950577,10,rsg|50|50|250
rsg,50,50,250,OPTICS,Isomap,25_percent,Isomap__25_percent,0.01522231569644098,10,rsg|50|50|250
rsg,50,50,250,OPTICS,Isomap,50_percent,Isomap__50_percent,0,10,rsg|50|50|250
rsg,50,50,250,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0,10,rsg|50|50|250
rsg,50,50,250,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0,10,rsg|50|50|250
rsg,50,50,250,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0,10,rsg|50|50|250
rsg,50,50,250,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0,10,rsg|50|50|250
rsg,50,50,250,OPTICS,MDS,25_percent,MDS__25_percent,0,10,rsg|50|50|250
rsg,50,50,250,OPTICS,MDS,50_percent,MDS__50_percent,0,10,rsg|50|50|250
